Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8536074322,HEE4730,NY,PAS,06/12/2017,21,4DSD,INFIN,T,58030,83330,55530,20180320,0079,79,79,362209,T301,H,1010A,,K,F,373,Macon St,,0,408,d1,,Y  Y,0900A,1030A,BR,,2015,,0,19,21-No Parking (street clean),,,
8405511635,GHK5039,NY,PAS,09/09/2016,40,SUBN,INFIN,T,9280,6480,6580,20170831,0066,66,66,349535,T302,M,0711A,,K,R,1475,54th St,,0,408,e2,,YYYYYYY,,,GY,,2014,,0,S 32,40-Fire Hydrant,,,
4633190740,GXV8423,NY,PAS,05/01/2017,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0927A,,BK,,,EB LINDEN BLVD @ HEM,LOCK ST,0,1180,B,T,,,,GY,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4631963608,CMF4949,NY,PAS,03/22/2017,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0125P,,QN,,,NB UTOPIA PKWY @ 17T,H AVE,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4635137600,E96FES,NJ,PAS,06/15/2017,36,4 DR,NISSA,V,0,0,0,0,,0,0,0,,,1059A,,QN,,,WB QUEENS BLVD @ 56T,H ST,0,1180,B,T,,,,SL,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8301066568,GBU6493,NY,PAS,12/13/2016,14,4DSD,HYUND,T,25540,70620,19620,20180827,0050,50,50,355684,T801,B,1150P,,BX,O,118,Eames Pl,,0,408,c,,YYYYYYY,,,BK,,2012,,0,A 21,14-No Standing,,,
8182062640,HEG8695,NY,PAS,12/30/2016,21,4DSD,HYUND,T,36080,14180,14230,20180511,0070,70,70,362237,T302,Y,1020A,,K,F,1271,E 28th St,,0,408,d1,,Y,0930A,1100A,BK,,2016,,0,40 3,21-No Parking (street clean),,,
8559516098,EPS2879,NY,PAS,06/17/2017,21,SUBN,LEXUS,T,9590,0,0,20190623,109,109,109,357347,T401,R,0708A,,Q,I,N,41st Rd,10ft W/of Main St,0,408,d1,,Y,0700A,0730A,BL,,2009,,0,02,21-No Parking (street clean),,,
4625199165,FTX1241,NY,PAS,10/17/2016,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,1128A,,BK,,,EB LINDEN BLVD @ HEM,LOCK ST,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8514462908,HFW8916,NY,PAS,03/28/2017,21,SUBN,BMW,T,18950,24890,10210,20180518,0023,23,23,343920,T103,B,0941A,,NY,O,153,E 99th St,,0,408,d1,,Y  Y,0930A,1100A,BL,,2005,,0,A,21-No Parking (street clean),,,
7931532685,61429JX,NY,COM,09/15/2016,16,PICK,FORD,T,25490,14310,25890,20170731,0007,7,7,357068,T101,M,0813A,0731A,NY,F,110,Madison St,,20160915,408,k2,,Y,0700A,0400P,WH,,2016,,0,G 10,16-No Std (Com Veh) Com Plate,,,
4633161659,GTJ3066,NY,PAS,04/28/2017,36,4DSD,CADIL,V,0,0,0,0,,0,0,0,,,1257P,,BK,,,SB CROPSEY AVE @ BAY,35TH ST,0,1180,B,T,,,,BK,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7238367439,HGL6490,NY,PAS,07/06/2016,70,SUBN,VOLKS,T,35530,14580,14630,20160622,0061,61,61,362171,T302,O,1158A,,K,O,2083,E 16th St,,0,408,j3,,YYYYYYY,,,GREY,,2016,,0,34 3,70A-Reg. Sticker Expired (NYS),,,
1417888015,35216MB,NY,COM,12/07/2016,46,DELV,FRUEH,P,29090,19290,19310,0,0025,25,25,958033,0025,0000,0205P,,NY,F,324,PLEASANT AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BROWN,0,2012,-,0,,,,,
8543059768,GRP3566,NY,PAS,05/22/2017,40,SUBN,TOYOT,T,10230,6080,6180,20180613,0068,68,68,357808,T302,L,0725A,,K,F,1061,73rd St,,0,408,e2,,YYYYYYY,,,BK,,2014,,0,M,40-Fire Hydrant,,,
8518669285,78747JZ,NY,COM,06/01/2017,48,PICK,CHEVR,T,21190,37450,37490,20190531,0033,33,33,359294,T103,L,0125P,,NY,F,555,Fort Washington Ave,,0,408,e9,,YYYYYYY,,,WHITE,,2009,,0,L,48-Bike Lane,,,
4634636207,T625627C,NY,OMT,06/01/2017,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0414P,,QN,,,SB UTOPIA PKWY @ 56T,H AVE,0,1180,B,T,,,,GY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8521719231,32343MJ,NY,COM,05/16/2017,14,DELV,NS/OT,T,10010,18210,18230,20180430,0019,19,19,361282,T103,GG,0215P,,NY,F,1118,1st Ave,,0,408,c,,YYYYY,0200P,0700P,RED,,2017,,0,01,14-No Standing,,,
8246544470,RPN23B,NJ,PAS,10/19/2016,16,SUBN,TOYOT,T,15350,29390,16850,88888888,0001,1,1,363555,T105,C,0418P,,NY,F,178,Church St,,0,408,k2,,YYYYY,0400P,0700P,GREY,,0,,0,059,16A-No Std (Com Veh) Non-COM,,,
8329511558,FWM6997,NY,PAS,07/15/2016,14,SUBN,HONDA,T,18540,24790,24840,20180619,103,103,103,345435,T402,P,0127P,,Q,O,17302,93rd Ave,,0,408,c,,YYYYYYY,,,BL,,2005,,0,CC1,14-No Standing,,,
8421014043,GYR3939,NY,OMS,08/22/2016,21,SUBN,FORD,T,36650,10610,10810,20170930,0032,32,32,362579,T103,T,1005A,,NY,F,259,W 144th St,,0,408,d1,,Y  Y,0930A,1100A,BK,,2015,,0,01 7,21-No Parking (street clean),,,
8505358661,Y22FCE,FL,PAS,03/02/2017,14,SUBN,TOYOT,T,27880,0,0,20170888,0001,1,1,351250,T105,C,1247P,,NY,I,S,Park Pl,15ft E/of Greenwich,0,408,c,,YYYYYYY,,,WHITE,,0,,0,064,14-No Standing,,,
1415418196,GRA4157,NY,PAS,03/13/2017,20,FOUR,PONTI,P,38430,26730,41930,20180602,0071,71,71,956004,0071,0000,0945A,,,O,302,EASTERN PARKWAY,,0,408,E5,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
8507208782,ESL9701,NY,PAS,03/09/2017,21,SUBN,LEXUS,T,33490,21386,23532,20170504,0007,7,7,353469,T101,M,1123A,,NY,F,648,Water St,,0,408,d1,,Y  Y,1100A,1230A,GY,,2010,,0,E,21-No Parking (street clean),,,
7048342006,LE11PG,NJ,PAS,03/18/2017,37,4DSD,NISSA,T,0,40404,40404,88888888,114,114,114,357787,T401,H,0228P,0219P,Q,I,,Steinway Lot #1,,20170318,408,h1,,Y,0700A,1000P,WHITE,,0,483-3003,0,52-A,37-Expired Muni Meter,,,
8508252810,GRN8132,NY,PAS,01/25/2017,71,4DSD,BMW,T,32990,25990,21730,20180720,0006,6,6,355538,T101,G,1150A,,NY,F,8,Washington Pl,,0,408,j6,,YYYYYYY,,,BK,,2002,,0,33,71-Insp. Sticker Missing (NYS,,,
8480410267,63501JM,NY,COM,02/21/2017,42,VAN,FORD,T,18030,24890,10210,88880088,0017,17,17,364884,T102,C,0244P,,NY,O,140,E 52nd St,,0,408,h1,,YYYYY,0700A,0600P,BROWN,,0,143-3218,0,03,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
8490053832,GGM7056,NY,PAS,12/08/2016,46,SUBN,TOYOT,T,28830,56825,14230,20170619,0070,70,70,361284,T302,N,1203P,,K,F,1624,Coney Island Ave,,0,408,f1,,,,,BL,,2008,,0,08 3,46A-Double Parking (Non-COM),,,
8532674847,XKW5809,VA,PAS,05/13/2017,21,SUBN,ME/BE,T,38430,67030,64830,20170088,0077,77,77,357358,T301,M,1004A,,K,O,555,Eastern Pky,,0,408,d1,,Y  Y Y,0930A,1100A,GREY,,0,,0,C,21-No Parking (street clean),,,
8547701576,FPK6537,NY,PAS,04/20/2017,38,4DSD,HYUND,T,5280,10830,10880,20170615,0068,68,68,364819,T302,K,0442P,,K,F,8503,3rd Ave,,0,408,h1,,Y,0830A,0700P,WH,,2014,,0,32,38-Failure to Display Muni Rec,,,
8482380333,XAMP75,NJ,PAS,05/18/2017,17,DELV,MITSU,T,17810,25390,27790,88880088,0014,14,14,355145,T106,J,0501P,,NY,F,49,E 41st St,,0,408,c4,,YYYYYYY,,,WHITE,,0,,0,17,17-No Stand (exc auth veh),,,
8482969870,43600MG,NY,COM,04/21/2017,14,VAN,FRUEH,T,18150,0,0,20170228,0018,18,18,353143,T106,P,0205P,,NY,I,S,E 58th St,30ft W/of Lexington,0,408,c,,YYYYYYY,,,WH,,2015,,0,44,14-No Standing,,,
1419222843,FPJ7361,NY,PAS,06/06/2017,21,SDN,MAZDA,S,31830,51030,20530,20170728,0084,84,0,596605,KN02,0000,0927A,,K,F,154,DEAN ST,,0,408,D1,,BYBBBBB,ALL,06A,BLACK,0,2010,-,0,,,,,
7596859859,HHM4071,NY,PAS,04/14/2017,31,SUBN,SUBAR,T,34930,10810,10910,20180718,0018,18,18,345173,T108,F,0745A,,NY,F,314,W 58th St,,0,408,l3,,Y,0700A,0700P,GY,,2016,,0,01,31-No Stand (Com. Mtr. Zone),,,
8480559287,94211JJ,NY,COM,01/26/2017,42,VAN,FORD,T,10110,17910,17930,20180228,0017,17,17,363515,T102,L,0249P,,NY,F,862,2nd Ave,,0,408,h1,,YYYYY,0700A,0700P,WH,,1997,143-3703,0,04,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
1421357665,HNB5513,NY,PAS,06/04/2017,40,SDN,HONDA,P,0,0,0,20181213,0033,33,33,959135,0033,0000,0148A,,NY,,,E/O RIVERSIDE DRIVE,N/E W 162,0,408,E5,,BBBBBBB,ALL,ALL,GREY,0,2016,-,3,,,,,
8484532860,P640878,IN,PAS,05/30/2017,66,TRLR,NS/OT,T,34650,11110,11112,88880088,0010,10,10,353486,T106,A,0608A,,NY,O,645,W 44th St,,0,408,k4,,YYYYYYY,,,SILVE,,0,,0,B,66-Detached Trailer,,,
8555356349,948121N,NJ,PAS,05/13/2017,38,4DSD,VOLVO,T,0,40404,40404,88880088,108,108,108,355659,T401,B,1010A,,Q,I,,Sunnyside Lot,,0,408,h1,,Y,0800A,1000P,WHITE,,0,,0,38-A,38-Failure to Display Muni Rec,,,
8373007040,GTA6857,NY,PAS,08/27/2016,70,4DSD,TOYOT,T,18140,0,0,20180826,103,103,103,362587,T402,B,1017A,,Q,I,N,90th Ave,60ft E/of Parsons Bl,0,408,j3,,,,,GR,,1998,,0,15 4,70B-Impropr Dsply of Reg (NYS),,,
8549102192,HFZ8631,NY,PAS,04/27/2017,20,SUBN,JEEP,T,54020,35130,28830,20180524,0070,70,70,357116,T302,U,0822A,,K,F,78,Kermit Pl,,0,408,d,,YYYYY,0800A,0600P,WH,,2016,,0,N,20A-No Parking (Non-COM),,,
8301516239,HBN2810,NY,PAS,07/09/2016,21,4DSD,HONDA,T,36420,27120,27150,20170729,0046,46,46,363508,T201,H,0757A,,BX,F,2268,Grand Concourse,,0,408,d1,,Y,0730A,0800A,BK,,2012,,0,03 2,21-No Parking (street clean),,,
7498848510,2HFJ2,NJ,PAS,07/22/2016,51,MCC,YAMAH,T,68290,16290,16490,88888888,110,110,110,340094,T740,E,0750A,,Q,F,78-10,Woodside Ave,,0,408,e3,,,,,LAVEN,,0,,0,01 6,51-Sidewalk,,,
8509576221,66TA84,NY,MOT,05/02/2017,70,MCY,NS/OT,T,26990,24190,30790,20170430,0005,5,5,364830,T101,E,1252P,,NY,F,205,Mulberry St,,0,408,j3,,YYYYYYY,,,BLACK,,0,,0,61,70A-Reg. Sticker Expired (NYS),,,
7639111950,GRN1750,NY,PAS,09/20/2016,70,SUBN,MAZDA,T,12740,12940,11240,20180528,104,104,104,356322,T402,P,0406P,,Q,F,53-47,61st St,,0,408,j3,,,,,GY,,2015,,0,C 42,70B-Impropr Dsply of Reg (NYS),,,
1418841122,ZDT4729,PA,PAS,03/04/2017,78,VAN,CHEVR,P,31390,36370,13113,0,0026,26,26,960725,0026,0000,0152A,,NY,O,85,ST NICHOLAS TERRACE,,0,408,E1,,BBBBBBB,0900P,0500A,WH,0,0,-,0,,,,,
8034435995,GRZ8604,NY,PAS,08/30/2016,70,4DSD,CHEVR,T,77150,53720,28800,20160810,0047,47,47,363511,T201,I,0127P,,BX,O,4450,White Plains Rd,,0,408,j3,,YYYYYYY,,,BL,,2005,,0,18 2,70A-Reg. Sticker Expired (NYS),,,
7619864775,GJA2775,NY,OMS,10/04/2016,70,SUBN,GMC,T,44120,9320,7720,20160930,0047,47,47,361051,T201,R,0351P,,BX,O,2960,Kingsland Ave,,0,408,j3,,YYYYYYY,,,BK,,2016,,0,47 2,70A-Reg. Sticker Expired (NYS),,,
8493006567,60358JR,NY,COM,12/28/2016,46,VAN,INTER,T,10210,18830,18850,88888888,0019,19,19,355113,T103,D,0335P,,NY,F,1666,3rd Ave,,0,408,F1,,,,,BROWN,,2005,,0,CC1,46B-Double Parking (Com-100Ft),,,
8501550085,12920TR,NY,TRC,03/23/2017,18,TRAC,,T,10010,18990,19010,20170331,0023,23,23,351274,T502,H,0926A,,NY,F,1974,1st Ave,,0,408,f4,,YYYYYYY,,,RD,,1998,,0,CC1,18-No Stand (bus lane),,,
8488709924,GCR4202,NY,PAS,06/01/2017,71,4DSD,HONDA,T,10610,34070,34090,20180418,0010,10,10,365830,T102,X,0226P,,NY,F,88,7th Ave,,0,408,j6,,YYYYYYY,,,BK,,2007,,0,01,71A-Insp Sticker Expired (NYS),,,
7880379277,GFR9798,NY,PAS,02/23/2017,21,SUBN,JEEP,T,36390,14140,14040,88888888,112,112,112,361821,T402,C,1140A,,Q,O,67-40,Booth St,,0,408,d1,,Y,1130A,0100P,WHITE,,2013,,0,02,21-No Parking (street clean),,,
1416304630,N39GMU,NY,PAS,12/16/2016,40,SDN,ME/BE,P,94430,69130,80830,0,0070,70,70,938645,0070,0000,0826A,,K,F,20,WOODRUFF AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
4632393198,HEVY11,FL,PAS,03/31/2017,36,4D,ME/BE,V,0,0,0,0,,0,0,0,,,0809A,,QN,,,EB QUEENS BLVD @ 55T,H ST,0,1180,B,T,,,,BLK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4626384900,HGF4220,NY,PAS,11/04/2016,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0908A,,BK,,,NB RALPH AVE @ BEVER,LEY RD,0,1180,B,T,,,,RD,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8545010515,W46FRZ,NJ,PAS,06/12/2017,38,SUBN,ROVER,T,34930,73030,54050,88880088,0061,61,61,356956,T302,G,1247P,,K,F,1871,E 3rd St,,0,408,h1,,Y,0900A,0700P,WHITE,,0,,0,04,38-Failure to Display Muni Rec,,,
8541558642,GXM7237,NY,PAS,06/12/2017,70,SUBN,JEEP,T,44750,10575,10575,20170519,121,121,121,363140,T303,E,0238P,,R,F,2655,Richmond Ave,,0,408,j3,,YYYYYYY,,,WH,,2015,,0,08-P,70A-Reg. Sticker Expired (NYS),,,
7077025482,39032MG,NY,COM,08/05/2016,14,VAN,FRUEH,T,16890,8790,61090,20161031,115,115,115,357347,T401,R,0515P,,Q,F,37-21,82nd St,,0,408,c,,YYYYYYY,,,YW,,2012,,0,51-A,14-No Standing,,,
1418317470,PH858G,FL,PAS,03/02/2017,40,SDN,HONDA,P,73620,74870,60820,0,0050,50,50,959057,0050,0000,0841P,,BX,F,2825,WEBB AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
8031438122,51759MH,NY,COM,01/17/2017,16,VAN,FORD,T,10410,18270,18290,20170831,0019,19,19,353431,T103,CC,0941A,0859A,NY,F,834,5th Ave,,20170117,408,k2,,Y,0700A,0700P,BL,,2015,,0,01,16-No Std (Com Veh) Com Plate,,,
4634287020,GJM2130,NY,PAS,05/22/2017,36,PICK,DODGE,V,0,0,0,0,,0,0,0,,,1245P,,QN,,,EB ROCKAWAY BLVD @ 1,00TH ST,0,1180,B,T,,,,RD,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8558103689,GHG6911,NY,PAS,05/08/2017,13,4DSD,CHEVR,T,0,0,0,20170726,110,110,110,331965,T401,N,0258P,,Q,I,E,Van Dam St,40ft S/of Starr Ave,0,408,c2,,YYYYY,0800A,0600P,BL,,2016,,0,E-PM,13-No Stand (taxi stand),,,
8122517821,XW770A,NJ,PAS,08/16/2016,14,VAN,FORD,T,11010,34210,34230,20160088,0010,10,10,345058,T102,C,0918A,,NY,F,210,10th Ave,,0,408,c,,YYYYY,0700A,1000A,WHITE,,0,,0,99 6,14-No Standing,,,
4624182947,GDR5921,NY,PAS,09/27/2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0239P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8328013710,15634MH,NY,COM,11/01/2016,71,VAN,CHEVR,T,25390,17870,17890,20171031,0014,14,14,346192,T106,D,0745A,,NY,F,350,Madison Ave,,0,408,j6,,YYYYYYY,,,BL,,2016,,0,01 6,71A-Insp Sticker Expired (NYS),,,
8353530302,Y87DKE,NJ,PAS,02/11/2017,38,SUBN,AUDI,T,25590,56890,78820,88888888,0043,43,43,364823,T201,J,1108A,,BX,F,1444,East Ave,,0,408,h1,,Y,0900A,0700P,OTHER,,0,,0,14,38-Failure to Display Muni Rec,,,
8054546944,A41FCP,NJ,PAS,08/25/2016,46,SUBN,JEEP,T,25390,18930,18950,88888888,0023,23,23,362283,T103,Q,0154P,,NY,F,1425,Madison Ave,,0,408,f1,,,,,WHITE,,0,,0,26 7,46A-Double Parking (Non-COM),,,
7805861031,FXB4390,NY,PAS,12/12/2016,14,4DSD,HYUND,T,40930,0,0,20180319,0063,63,63,349483,T302,D,0228P,,K,I,W,Flatbush Ave,30ft S/of Avenue T,0,408,c,,YYYYYYY,,,BL,,2015,,0,08 3,14-No Standing,,,
7061972828,2208624,IN,PAS,07/25/2016,14,TRAC,STERL,T,34650,10610,30550,20160088,0014,14,14,346109,T106,A,0824A,,NY,O,200,W 44th St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,G 17,14-No Standing,,,
7040713755,HJV3852,PA,PAS,12/23/2016,21,4DSD,HONDA,T,5880,6230,6330,20151088,0078,78,78,361330,T302,G,1157A,,K,F,1106,8th Ave,,0,408,d1,,Y,1130A,0100P,BLUE,,0,,0,59 3,21-No Parking (street clean),,,
8560457884,GKX6513,NY,PAS,06/16/2017,21,4DSD,TOYOT,T,24690,17790,18040,20180209,103,103,103,346007,T402,A,1153A,,Q,F,87-87,171st St,,0,408,d1,,Y  Y,1130A,0100P,WH,,2007,,0,19,21-No Parking (street clean),,,
1419331504,GXG2513,NY,PAS,01/06/2017,98,SDN,TOYOT,P,35380,44430,13980,20170405,0070,70,70,957587,0070,0000,0705A,,K,F,725,ARGYLE RD,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2001,-,0,,,,,
8482630404,65173MA,NY,COM,06/07/2017,47,VAN,FORD,T,34930,10610,13610,20181231,0018,18,18,346001,T106,N,0250P,,NY,F,200,W 58th St,,0,408,l2,,Y,0700A,0700P,WH,,2011,,0,28,47-Double PKG-Midtown,,,
7073464422,FXX6538,NY,PAS,11/02/2016,40,SUBN,CHEVR,T,60810,0,0,20180520,102,102,102,356510,T803,AA,1053P,,Q,I,S,Rockaway Blvd,30ft W/of 79th St,0,408,e2,,YYYYYYY,,,BK,,2007,,0,C 42,40-Fire Hydrant,,,
8538307861,PYC5754,GA,PAS,04/18/2017,20,SUBN,GMC,T,12830,75330,15480,20170088,0075,75,75,345440,T301,Y,1010A,,K,O,124,Arlington Ave,,0,408,d,,YYYYYYY,,,RED,,0,,0,CC2,20A-No Parking (Non-COM),,,
8509852194,XCXE17,NJ,PAS,03/02/2017,14,DELV,ISUZU,T,14310,22690,25490,88880088,0005,5,5,357721,T101,X,0214P,,NY,O,35,Catherine St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,95,14-No Standing,,,
8496362220,16207TC,NY,TRC,05/08/2017,19,TRAC,PETER,T,0,0,0,20180131,0013,13,13,355640,T506,A,1050A,,NY,F,127,E 23rd St,,0,408,c3,,YYYYYYY,,,BL,,2013,,0,18,19-No Stand (bus stop),,,
8412015976,HET3270,NY,PAS,10/18/2016,37,4DSD,NISSA,T,17290,23390,10210,20180210,0013,13,13,355231,T102,J,0114P,1243P,NY,O,145,E 15th St,,0,408,h1,,Y,0830A,0700P,BL,,2010,145-3193,0,09 6,37-Expired Muni Meter,,,
4629690920,WPB67V,NJ,PAS,01/19/2017,36,4 DR,NISSA,V,0,0,0,0,,0,0,0,,,1159A,,BK,,,NB BAY PKWY @ 63RD S,T,0,1180,B,T,,,,RD,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5094166815,T633593C,NY,OMT,11/02/2016,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0940P,,MN,,,WEST ST (S/B) @ W HO,USTON ST,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
1399920972,GKZ5593,NY,PAS,09/25/2016,93,P-U,TOYOT,P,0,40404,40404,20171107,0045,45,45,947304,0045,0000,1245A,,BX,O,620,BAYCHESTER,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
8147540784,7S0V212,CA,PAS,09/01/2016,51,SUBN,KIA,T,0,0,0,20170688,0094,94,94,350410,T301,O,0352P,,K,I,N,Kent St,145ft E/of McGuinnes,0,408,e3,,,,,BLACK,,0,,0,S 31,51-Sidewalk,,,
8224033867,383TS7,MA,PAS,10/29/2016,37,4DSD,FORD,T,13040,0,0,20170788,112,112,112,358646,T402,H,0315P,0306P,Q,I,E,63rd Dr,50ft N/of Queens Blv,0,408,h1,,Y,0900A,0700P,RED,,0,417-3105,0,01 4,37-Expired Muni Meter,,,
8155084425,XCGJ39,NJ,PAS,11/09/2016,20,VAN,NISSA,T,73490,42730,54130,88880001,0088,88,88,355161,T301,O,0201P,,K,F,98,Rockwell Pl,,0,408,d,,YYYYY,0800A,0600P,WHITE,,0,,0,A 31,20A-No Parking (Non-COM),,,
8521621152,19585MJ,NY,COM,05/24/2017,46,SUBN,SUBAR,T,36130,10610,31190,20180501,0028,28,28,356959,T103,M,0334P,,NY,F,200,W 118th St,,0,408,F1,,YYYYYYY,,,WH,,2003,,0,H,46B-Double Parking (Com-100Ft),,,
1415678649,GJB3402,NY,PAS,12/04/2016,27,SUBN,HYUND,P,53935,34330,56630,20170802,0073,73,73,950102,0073,0000,0607P,,K,F,417,JUNIUS ST,,0,408,J2,,BBBBBBB,ALL,ALL,BLUE,0,2007,-,0,,,,,
7061970856,EGL9149,NY,PAS,07/10/2016,46,4DSD,ME/BE,T,34330,13610,10510,20180401,0013,13,13,356304,T102,I,0236P,,NY,F,38,W 28th St,,0,408,f1,,,,,WH,,2016,,0,99 6,46A-Double Parking (Non-COM),,,
8473858803,T660251C,NY,OMT,11/11/2016,38,SUBN,FORD,T,28830,32930,6880,20161130,0070,70,70,332073,T302,L,0808A,,K,F,876,Coney Island Ave,,0,408,h1,,Y,0800A,0700P,GR,,2010,,0,F 32,38-Failure to Display Muni Rec,,,
8079067892,AD36273,CT,PAS,12/13/2016,20,4DSD,NISSA,T,0,40404,40404,20160088,0028,28,28,346020,T103,AA,0732A,,NY,F,2230,Frederick Douglass B,,0,408,d,,YYYYYYY,,,RED,,0,,0,CC3,20A-No Parking (Non-COM),,,
1420270229,2BN4389,MD,PAS,02/06/2017,46,SUBN,CADIL,P,0,0,0,0,0048,48,48,937855,0048,0000,1009A,,BX,,,E/S ADAMS PL,N/S E 183 ST,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
8534058489,EUH8747,NY,PAS,05/22/2017,37,SUBN,HONDA,T,29830,28930,94830,20170814,0084,84,84,356531,T301,C,0323P,0159A,K,F,196,Court St,,0,408,h1,,Y,0830A,0700P,WH,,2010,318-3007,0,03,37-Expired Muni Meter,,,
8511831022,HCM9963,NY,PAS,06/22/2017,46,SUBN,HONDA,T,13610,37290,37310,20170722,0033,33,33,361906,T103,K,1017A,,NY,F,4189,Broadway,,0,408,f1,,YYYYYYY,,,BLACK,,0,,0,23,46A-Double Parking (Non-COM),,,
7494549201,GRA5803,NY,PAS,08/13/2016,70,SUBN,LINCO,T,13130,73350,12830,20160709,0075,75,75,354093,T301,O,0847A,,K,O,80,Ashford St,,0,408,j3,,YYYYYYY,,,RD,,1998,,0,C 31,70A-Reg. Sticker Expired (NYS),,,
8508059966,61087MC,NY,COM,03/06/2017,20,VAN,CHEVR,T,13310,20190,26790,88880088,0009,9,9,361359,T101,G,0150P,0112P,NY,O,25,Bleecker St,,20170306,408,d,,YYYYYYY,0800A,0600P,WHITE,,2012,,0,66,20-No Parking (Com Plate),,,
8484112615,HFH2110,NY,PAS,03/09/2017,21,4DSD,MITSU,T,17590,10210,10110,20180331,0013,13,13,363915,T102,A,1015A,,NY,F,245,E 30th St,,0,408,d1,,Y  Y,1000A,1130A,GY,,2003,,0,A,21-No Parking (street clean),,,
8482627260,16157MC,NY,COM,05/24/2017,69,VAN,CHEVR,T,34590,10510,13610,88880088,0014,14,14,346001,T106,N,0119P,,NY,F,135,W 41st St,,0,408,h1,,YYYYY,0700A,0400P,WHITE,,2011,,0,26,69-Failure to Disp Muni Recpt,,,
1414105757,T697242C,NY,OMT,10/08/2016,17,SUBN,CHEVR,P,44890,10510,14010,20170430,0001,1,1,935669,0001,0000,0340A,,NY,F,281,WEST BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
8472353175,HHC5076,NY,PAS,10/01/2016,37,SUBN,NISSA,T,12520,13610,15350,20180517,0001,1,1,361901,T105,E,0602P,0506P,NY,F,5,Barclay St,,0,408,h1,,Y,0900A,0700P,WH,,2011,111-3045,0,041,37-Expired Muni Meter,,,
8549159451,81358,NY,MED,06/26/2017,38,SUBN,HONDA,T,14080,35430,35480,20190522,0070,70,70,363148,T302,I,1147A,,K,O,1412,Avenue J,,0,408,h1,,YYYYY,0800A,0700P,GY,,2016,,0,14,38-Failure to Display Muni Rec,,,
8158082488,CLG092,FL,PAS,02/16/2017,21,SUBN,CHEVR,T,83130,0,0,20161288,0076,76,76,361304,T802,B,0118A,,K,I,N,Sullivan St,80ft W/of Ferris St,0,408,d1,,Y  Y,1200A,0300A,RED,,0,,0,U,21-No Parking (street clean),,,
8553409235,HLD6378,NY,PAS,05/30/2017,14,SUBN,TOYOT,T,18340,0,0,20190129,110,110,110,356236,T401,L,0633A,,Q,I,E,91st Pl,5ft N/of 50th Ave,0,408,c,,YYYYYYY,,,GY,,2011,,0,O,14-No Standing,,,
